state,date,division,index
Perak,3/1/2016,2,163
Perak,4/1/2016,2,163
Perak,5/1/2016,2,162.8
Perak,6/1/2016,2,162.5
Perak,7/1/2016,2,163
Perak,8/1/2016,2,162.6
Perak,9/1/2016,2,162.6
Perak,10/1/2016,2,162.5
Perak,11/1/2016,2,162.6
Perak,12/1/2016,2,162.4
Perak,1/1/2017,2,162.2
Perak,2/1/2017,2,162.3
Perak,3/1/2017,2,162.3
Perak,4/1/2017,2,162.3
Perak,5/1/2017,2,162.4
Perak,6/1/2017,2,162.4
Perak,7/1/2017,2,162.3
Perak,8/1/2017,2,162.3
Perak,9/1/2017,2,162.4
Perak,10/1/2017,2,162.2
Perak,11/1/2017,2,162.2
Perak,12/1/2017,2,162.2
Perak,1/1/2018,2,162.2
Perak,2/1/2018,2,161.6
Perak,3/1/2018,2,161.8
Perak,4/1/2018,2,161.9
Perak,5/1/2018,2,162.2
Perak,6/1/2018,2,160.9
Perak,7/1/2018,2,160.6
Perak,8/1/2018,2,160.7
Perak,9/1/2018,2,160.7
Perak,10/1/2018,2,161.1
Perak,11/1/2018,2,164.3
Perak,12/1/2018,2,164.8
Perak,1/1/2019,2,164.9
Perak,2/1/2019,2,164.8
Perak,3/1/2019,2,165.2
Perak,4/1/2019,2,165.3
Perak,5/1/2019,2,165.3
Perak,6/1/2019,2,165.5
Perak,7/1/2019,2,166.1
Perak,8/1/2019,2,165.9
Perak,9/1/2019,2,165.9
Perak,10/1/2019,2,166.2
Perak,11/1/2019,2,166.4
Perak,12/1/2019,2,166.4
Perak,1/1/2020,2,166.1
Perak,2/1/2020,2,166.3
Perak,3/1/2020,2,166.3
Perak,4/1/2020,2,166.3
Perak,5/1/2020,2,166.4
Perak,6/1/2020,2,166.5
Perak,7/1/2020,2,166.8
Perak,8/1/2020,2,167.1
Perak,9/1/2020,2,167.1
Perak,10/1/2020,2,167
Perak,11/1/2020,2,167.1
Perak,12/1/2020,2,167.3
Perak,1/1/2021,2,167.5
Perak,2/1/2021,2,167.3
Perak,3/1/2021,2,167.5
Perak,4/1/2021,2,167.2
Perak,5/1/2021,2,167.2
Perak,6/1/2021,2,167.4
Perak,7/1/2021,2,167.6
Perak,8/1/2021,2,167.6
Perak,9/1/2021,2,167.6
Perak,10/1/2021,2,167.7
Perak,11/1/2021,2,167.8
Perak,12/1/2021,2,167.7
Perak,1/1/2022,2,167.8
Perak,2/1/2022,2,167.8
Perak,3/1/2022,2,168
Perak,4/1/2022,2,168.1
Perak,5/1/2022,2,168
Perak,6/1/2022,2,168.1
Perak,7/1/2022,2,168.4
Perak,8/1/2022,2,168.5
Perak,9/1/2022,2,168.4
Perak,10/1/2022,2,168.5
Perak,11/1/2022,2,168.6
Perak,12/1/2022,2,168.6
Perak,1/1/2023,2,168.8
Perak,2/1/2023,2,169.2
Perak,3/1/2023,2,169.2
Perak,4/1/2023,2,169.3
Perak,5/1/2023,2,169.3
Perak,6/1/2023,2,169.4
Perak,7/1/2023,2,169.5
Perak,8/1/2023,2,169.6
Perak,9/1/2023,2,170.2
Perak,10/1/2023,2,170.3
Perak,11/1/2023,2,170.4
Perak,12/1/2023,2,170.3
Perak,1/1/2024,2,170.3
Perak,2/1/2024,2,170.1
Perak,3/1/2024,2,170.1
Perak,4/1/2024,2,170.2
Perak,5/1/2024,2,170.4
Perak,6/1/2024,2,170.5
Perak,7/1/2024,2,171
Perak,8/1/2024,2,171
Perak,9/1/2024,2,171.1
Perak,10/1/2024,2,171.1
Perak,11/1/2024,2,171.3
Perak,12/1/2024,2,171.4
Perak,1/1/2025,2,171.4
Perak,2/1/2025,2,171.5
Perak,3/1/2025,2,171.6
Perak,4/1/2025,2,171.8
Perak,5/1/2025,2,171.9
Perak,6/1/2025,2,171.9
Perak,7/1/2025,2,171.8
Perak,8/1/2025,2,171.8
Perak,9/1/2025,2,171.8
Perak,10/1/2025,2,172.2
Perak,11/1/2025,2,176
Perak,12/1/2025,2,176.3
Perak,1/1/2026,2,176.6
Perak,2/1/2026,2,176.6
Perak,3/1/2026,2,176.7
Perlis,1/1/2010,2,98.2
Perlis,2/1/2010,2,98.2
Perlis,3/1/2010,2,98.2
Perlis,4/1/2010,2,98.2
Perlis,5/1/2010,2,98.2
Perlis,6/1/2010,2,98.2
Perlis,7/1/2010,2,98.2
Perlis,8/1/2010,2,98.2
Perlis,9/1/2010,2,98.2
Perlis,10/1/2010,2,105.5
Perlis,11/1/2010,2,105.5
Perlis,12/1/2010,2,105.5
Perlis,1/1/2011,2,105.5
Perlis,2/1/2011,2,105.5
Perlis,3/1/2011,2,105.5
Perlis,4/1/2011,2,105.5
Perlis,5/1/2011,2,105.5
Perlis,6/1/2011,2,105.5
Perlis,7/1/2011,2,105.5
Perlis,8/1/2011,2,105.5
Perlis,9/1/2011,2,105.5
Perlis,10/1/2011,2,105.5
Perlis,11/1/2011,2,105.5
Perlis,12/1/2011,2,105.5
Perlis,1/1/2012,2,105.5
Perlis,2/1/2012,2,105.5
Perlis,3/1/2012,2,105.5
Perlis,4/1/2012,2,105.5
Perlis,5/1/2012,2,105.5
Perlis,6/1/2012,2,105.5
Perlis,7/1/2012,2,105.5
Perlis,8/1/2012,2,105.5
Perlis,9/1/2012,2,105.5
Perlis,10/1/2012,2,105.5
Perlis,11/1/2012,2,107.7
Perlis,12/1/2012,2,107.7
Perlis,1/1/2013,2,107.7
Perlis,2/1/2013,2,107.7
Perlis,3/1/2013,2,107.7
Perlis,4/1/2013,2,107.7
Perlis,5/1/2013,2,107.7
Perlis,6/1/2013,2,110.8
Perlis,7/1/2013,2,110.8
Perlis,8/1/2013,2,110.7
Perlis,9/1/2013,2,111.2
Perlis,10/1/2013,2,126.5
Perlis,11/1/2013,2,126.5
Perlis,12/1/2013,2,126.5
Perlis,1/1/2014,2,126.5
Perlis,2/1/2014,2,126.5
Perlis,3/1/2014,2,126.5
Perlis,4/1/2014,2,126.5
Perlis,5/1/2014,2,126.5
Perlis,6/1/2014,2,126.5
Perlis,7/1/2014,2,126.5
Perlis,8/1/2014,2,126.5
Perlis,9/1/2014,2,131.4
Perlis,10/1/2014,2,126.5
Perlis,11/1/2014,2,142.3
Perlis,12/1/2014,2,142.3
Perlis,1/1/2015,2,142.3
Perlis,2/1/2015,2,142.3
Perlis,3/1/2015,2,142.3
Perlis,4/1/2015,2,145.1
Perlis,5/1/2015,2,142.3
Perlis,6/1/2015,2,142.5
Perlis,7/1/2015,2,145.7
Perlis,8/1/2015,2,145.7
Perlis,9/1/2015,2,145.7
Perlis,10/1/2015,2,145.7
Perlis,11/1/2015,2,176.1
Perlis,12/1/2015,2,179.2
Perlis,1/1/2016,2,179.2
Perlis,2/1/2016,2,179.2
Perlis,3/1/2016,2,179.2
Perlis,4/1/2016,2,179.2
Perlis,5/1/2016,2,179.5
Perlis,6/1/2016,2,179.7
Perlis,7/1/2016,2,179.5
Perlis,8/1/2016,2,179.5
Perlis,9/1/2016,2,179.5
Perlis,10/1/2016,2,179.5
Perlis,11/1/2016,2,179.5
Perlis,12/1/2016,2,179.5
Perlis,1/1/2017,2,179.5
Perlis,2/1/2017,2,179.5
Perlis,3/1/2017,2,179.5
Perlis,4/1/2017,2,179.5
Perlis,5/1/2017,2,179.5
Perlis,6/1/2017,2,179.5
Perlis,7/1/2017,2,179.5
Perlis,8/1/2017,2,179.5
Perlis,9/1/2017,2,179.5
Perlis,10/1/2017,2,179.5
Perlis,11/1/2017,2,179.5
Perlis,12/1/2017,2,179.5
Perlis,1/1/2018,2,179.5
Perlis,2/1/2018,2,179.5
Perlis,3/1/2018,2,179.5
Perlis,4/1/2018,2,179.5
Perlis,5/1/2018,2,179.5
Perlis,6/1/2018,2,179.5
Perlis,7/1/2018,2,179.5
Perlis,8/1/2018,2,179.5
Perlis,9/1/2018,2,179.5
Perlis,10/1/2018,2,179.5
Perlis,11/1/2018,2,183.8
Perlis,12/1/2018,2,183.9
Perlis,1/1/2019,2,183.9
Perlis,2/1/2019,2,183.9
Perlis,3/1/2019,2,183.9
Perlis,4/1/2019,2,183.9
Perlis,5/1/2019,2,183.9
Perlis,6/1/2019,2,183.9
Perlis,7/1/2019,2,183.9
Perlis,8/1/2019,2,183.9
Perlis,9/1/2019,2,183.9
Perlis,10/1/2019,2,183.9
Perlis,11/1/2019,2,183.9
Perlis,12/1/2019,2,183.9
Perlis,1/1/2020,2,183.9
Perlis,2/1/2020,2,183.9
Perlis,3/1/2020,2,183.9
Perlis,4/1/2020,2,183.9
Perlis,5/1/2020,2,183.9
Perlis,6/1/2020,2,183.9
Perlis,7/1/2020,2,183.9
Perlis,8/1/2020,2,183.9
Perlis,9/1/2020,2,183.9
Perlis,10/1/2020,2,183.9
Perlis,11/1/2020,2,183.9
Perlis,12/1/2020,2,183.9
Perlis,1/1/2021,2,183.9
Perlis,2/1/2021,2,183.9
Perlis,3/1/2021,2,183.9
Perlis,4/1/2021,2,183.9
Perlis,5/1/2021,2,183.9
Perlis,6/1/2021,2,183.9
Perlis,7/1/2021,2,183.9
Perlis,8/1/2021,2,183.9
Perlis,9/1/2021,2,183.9
Perlis,10/1/2021,2,183.9
Perlis,11/1/2021,2,183.9
Perlis,12/1/2021,2,183.9
Perlis,1/1/2022,2,183.9
Perlis,2/1/2022,2,183.9
Perlis,3/1/2022,2,183.9
Perlis,4/1/2022,2,183.9
Perlis,5/1/2022,2,183.9
Perlis,6/1/2022,2,183.9
Perlis,7/1/2022,2,183.9
Perlis,8/1/2022,2,183.9
Perlis,9/1/2022,2,183.9
Perlis,10/1/2022,2,183.9
Perlis,11/1/2022,2,183.9
Perlis,12/1/2022,2,183.9
Perlis,1/1/2023,2,183.9
Perlis,2/1/2023,2,183.9
Perlis,3/1/2023,2,183.9
Perlis,4/1/2023,2,183.9
Perlis,5/1/2023,2,183.9
Perlis,6/1/2023,2,183.9
Perlis,7/1/2023,2,183.9
Perlis,8/1/2023,2,183.9
Perlis,9/1/2023,2,184.7
Perlis,10/1/2023,2,184.7
Perlis,11/1/2023,2,184.7
Perlis,12/1/2023,2,184.7
Perlis,1/1/2024,2,184.7
Perlis,2/1/2024,2,184.7
Perlis,3/1/2024,2,184.7
Perlis,4/1/2024,2,184.7
Perlis,5/1/2024,2,184.7
Perlis,6/1/2024,2,184.7
Perlis,7/1/2024,2,184.7
Perlis,8/1/2024,2,184.7
Perlis,9/1/2024,2,184.7
Perlis,10/1/2024,2,184.7
Perlis,11/1/2024,2,184.7
Perlis,12/1/2024,2,184.7
Perlis,1/1/2025,2,184.7
Perlis,2/1/2025,2,184.7
Perlis,3/1/2025,2,184.7
Perlis,4/1/2025,2,184.7
Perlis,5/1/2025,2,184.7
Perlis,6/1/2025,2,184.7
Perlis,7/1/2025,2,184.7
Perlis,8/1/2025,2,184.7
Perlis,9/1/2025,2,184.7
Perlis,10/1/2025,2,184.7
Perlis,11/1/2025,2,190.1
Perlis,12/1/2025,2,190.1
Perlis,1/1/2026,2,190.1
Perlis,2/1/2026,2,190.1
Perlis,3/1/2026,2,190.1
Penang,1/1/2010,2,98.2
Penang,2/1/2010,2,98.1
Penang,3/1/2010,2,98
Penang,4/1/2010,2,98.4
Penang,5/1/2010,2,98.5
Penang,6/1/2010,2,98.9
Penang,7/1/2010,2,99.3
Penang,8/1/2010,2,99.2
Penang,9/1/2010,2,99.2
Penang,10/1/2010,2,104.3
Penang,11/1/2010,2,104
Penang,12/1/2010,2,104.1
Penang,1/1/2011,2,103.9
Penang,2/1/2011,2,103.8
Penang,3/1/2011,2,103.7
Penang,4/1/2011,2,104
Penang,5/1/2011,2,103.9
Penang,6/1/2011,2,104.4
Penang,7/1/2011,2,104.3
Penang,8/1/2011,2,104.1
Penang,9/1/2011,2,104.1
Penang,10/1/2011,2,103.8
Penang,11/1/2011,2,104.1
Penang,12/1/2011,2,104.2
Penang,1/1/2012,2,103.5
Penang,2/1/2012,2,103.4
Penang,3/1/2012,2,103.6
Penang,4/1/2012,2,103.9
Penang,5/1/2012,2,104.1
Penang,6/1/2012,2,104.4
Penang,7/1/2012,2,104.5
Penang,8/1/2012,2,104.4
Penang,9/1/2012,2,104.8
Penang,10/1/2012,2,104.5
Penang,11/1/2012,2,106.1
Penang,12/1/2012,2,106.1
Penang,1/1/2013,2,106.2
Penang,2/1/2013,2,106.3
Penang,3/1/2013,2,106.7
Penang,4/1/2013,2,106.4
Penang,5/1/2013,2,106.2
Penang,6/1/2013,2,108.6
Penang,7/1/2013,2,108.1
Penang,8/1/2013,2,108.7
Penang,9/1/2013,2,109
Penang,10/1/2013,2,119.3
Penang,11/1/2013,2,119.4
Penang,12/1/2013,2,119.1
Penang,1/1/2014,2,119.2
Penang,2/1/2014,2,119.5
Penang,3/1/2014,2,119.4
Penang,4/1/2014,2,118.9
Penang,5/1/2014,2,119.2
Penang,6/1/2014,2,119.8
Penang,7/1/2014,2,119.9
Penang,8/1/2014,2,120.1
Penang,9/1/2014,2,123.6
Penang,10/1/2014,2,119.9
Penang,11/1/2014,2,131
Penang,12/1/2014,2,131.2
Penang,1/1/2015,2,131.3
Penang,2/1/2015,2,131
Penang,3/1/2015,2,131
Penang,4/1/2015,2,134.4
Penang,5/1/2015,2,132.8
Penang,6/1/2015,2,132.9
Penang,7/1/2015,2,134.6
Penang,8/1/2015,2,135
Penang,9/1/2015,2,134.9
Penang,10/1/2015,2,135.1
Penang,11/1/2015,2,156.1
Penang,12/1/2015,2,158.8
Penang,1/1/2016,2,158.6
Penang,2/1/2016,2,158.2
Penang,3/1/2016,2,159
Penang,4/1/2016,2,159.2
Penang,5/1/2016,2,159.1
Penang,6/1/2016,2,159.5
Penang,7/1/2016,2,160.2
Penang,8/1/2016,2,160.2
Penang,9/1/2016,2,159.8
Penang,10/1/2016,2,160.3
Penang,11/1/2016,2,160.2
Penang,12/1/2016,2,160
Penang,1/1/2017,2,159.7
Penang,2/1/2017,2,160
Penang,3/1/2017,2,160.5
Penang,4/1/2017,2,160.2
Penang,5/1/2017,2,160.5
Penang,6/1/2017,2,160.8
Penang,7/1/2017,2,160.5
Penang,8/1/2017,2,160.9
Penang,9/1/2017,2,161
Penang,10/1/2017,2,161.2
Penang,11/1/2017,2,161.6
Penang,12/1/2017,2,161.2
Penang,1/1/2018,2,161
Penang,2/1/2018,2,161
Penang,3/1/2018,2,162.1
Penang,4/1/2018,2,162.1
Penang,5/1/2018,2,162.1
Penang,6/1/2018,2,160.1
Penang,7/1/2018,2,159.1
Penang,8/1/2018,2,158.9
Penang,9/1/2018,2,159
Penang,10/1/2018,2,160.6
Penang,11/1/2018,2,163.5
Penang,12/1/2018,2,163.6
Penang,1/1/2019,2,164.1
Penang,2/1/2019,2,164.3
Penang,3/1/2019,2,165.5
Penang,4/1/2019,2,165.4
Penang,5/1/2019,2,165.4
Penang,6/1/2019,2,165.2
Penang,7/1/2019,2,165.2
Penang,8/1/2019,2,164.8
Penang,9/1/2019,2,164.8
Penang,10/1/2019,2,164.8
Penang,11/1/2019,2,165.1
Penang,12/1/2019,2,164.3
Penang,1/1/2020,2,163.2
Penang,2/1/2020,2,163.4
Penang,3/1/2020,2,164.3
Penang,4/1/2020,2,164.3
Penang,5/1/2020,2,164.3
Penang,6/1/2020,2,164.4
Penang,7/1/2020,2,164.6
Penang,8/1/2020,2,164.7
Penang,9/1/2020,2,165.3
Penang,10/1/2020,2,165.4
Penang,11/1/2020,2,165.5
Penang,12/1/2020,2,165.3
Penang,1/1/2021,2,165.5
Penang,2/1/2021,2,165.7
Penang,3/1/2021,2,165.6
Penang,4/1/2021,2,166
Penang,5/1/2021,2,165.7
Penang,6/1/2021,2,165.6
Penang,7/1/2021,2,165.6
Penang,8/1/2021,2,165.7
Penang,9/1/2021,2,165.6
Penang,10/1/2021,2,165.6
Penang,11/1/2021,2,166.1
Penang,12/1/2021,2,165.7
Penang,1/1/2022,2,166.2
Penang,2/1/2022,2,166.7
Penang,3/1/2022,2,167.3
Penang,4/1/2022,2,167.1
Penang,5/1/2022,2,166.6
Penang,6/1/2022,2,166.6
Penang,7/1/2022,2,166.9
Penang,8/1/2022,2,166.9
Penang,9/1/2022,2,167.4
Penang,10/1/2022,2,167.6
Penang,11/1/2022,2,167.7
Penang,12/1/2022,2,167.5
Penang,1/1/2023,2,167.6
Penang,2/1/2023,2,167.8
Penang,3/1/2023,2,167.7
Penang,4/1/2023,2,167.5
Penang,5/1/2023,2,167.6
Penang,6/1/2023,2,167.8
Penang,7/1/2023,2,167.8
Penang,8/1/2023,2,167.8
Penang,9/1/2023,2,168.2
Penang,10/1/2023,2,167.9
Penang,11/1/2023,2,167.6
Penang,12/1/2023,2,167.1
Penang,1/1/2024,2,167.2
Penang,2/1/2024,2,167.6
Penang,3/1/2024,2,167.7
Penang,4/1/2024,2,168.1
Penang,5/1/2024,2,169.5
Penang,6/1/2024,2,170.4
Penang,7/1/2024,2,170.1
Penang,8/1/2024,2,170.7
Penang,9/1/2024,2,170.8
Penang,10/1/2024,2,171
Penang,11/1/2024,2,171.1
Penang,12/1/2024,2,170.8
Penang,1/1/2025,2,170.2
Penang,2/1/2025,2,170.6
Penang,3/1/2025,2,170.4
Penang,4/1/2025,2,171.5
Penang,5/1/2025,2,171.8
Penang,6/1/2025,2,172.2
Penang,7/1/2025,2,172.8
Penang,8/1/2025,2,172.6
Penang,9/1/2025,2,172.9
Penang,10/1/2025,2,172.7
Penang,11/1/2025,2,177
Penang,12/1/2025,2,176.7
Penang,1/1/2026,2,176.1
Penang,2/1/2026,2,175.9
Penang,3/1/2026,2,176.9
Sabah,1/1/2010,2,98.3
Sabah,2/1/2010,2,98.4
Sabah,3/1/2010,2,98.3
Sabah,4/1/2010,2,98.3
Sabah,5/1/2010,2,98.4
Sabah,6/1/2010,2,98.4
Sabah,7/1/2010,2,98.4
Sabah,8/1/2010,2,98.4
Sabah,9/1/2010,2,98.4
Sabah,10/1/2010,2,104.9
Sabah,11/1/2010,2,104.9
Sabah,12/1/2010,2,104.9
Sabah,1/1/2011,2,105
Sabah,2/1/2011,2,105
Sabah,3/1/2011,2,105
Sabah,4/1/2011,2,105
Sabah,5/1/2011,2,105
Sabah,6/1/2011,2,105
Sabah,7/1/2011,2,105
Sabah,8/1/2011,2,105
Sabah,9/1/2011,2,105
Sabah,10/1/2011,2,105.1
Sabah,11/1/2011,2,105.1
Sabah,12/1/2011,2,105.3
Sabah,1/1/2012,2,105.2
Sabah,2/1/2012,2,105.2
Sabah,3/1/2012,2,105.3
Sabah,4/1/2012,2,105.3
Sabah,5/1/2012,2,105.3
Sabah,6/1/2012,2,105.4
Sabah,7/1/2012,2,105.5
Sabah,8/1/2012,2,105.5
Sabah,9/1/2012,2,105.5
Sabah,10/1/2012,2,105.5
Sabah,11/1/2012,2,107.4
Sabah,12/1/2012,2,107.3
Sabah,1/1/2013,2,107.5
Sabah,2/1/2013,2,107.5
Sabah,3/1/2013,2,107.6
Sabah,4/1/2013,2,107.6
Sabah,5/1/2013,2,107.6
Sabah,6/1/2013,2,110.4
Sabah,7/1/2013,2,110.4
Sabah,8/1/2013,2,110.5
Sabah,9/1/2013,2,110.9
Sabah,10/1/2013,2,124.3
Sabah,11/1/2013,2,124.4
Sabah,12/1/2013,2,124.4
Sabah,1/1/2014,2,124.3
Sabah,2/1/2014,2,124.3
Sabah,3/1/2014,2,124.3
Sabah,4/1/2014,2,124.3
Sabah,5/1/2014,2,124.3
Sabah,6/1/2014,2,124.4
Sabah,7/1/2014,2,124.4
Sabah,8/1/2014,2,124.5
Sabah,9/1/2014,2,128.8
Sabah,10/1/2014,2,124.5
Sabah,11/1/2014,2,138.5
Sabah,12/1/2014,2,138.5
Sabah,1/1/2015,2,138.5
Sabah,2/1/2015,2,138.5
Sabah,3/1/2015,2,138.5
Sabah,4/1/2015,2,141.3
Sabah,5/1/2015,2,138.9
Sabah,6/1/2015,2,139.1
Sabah,7/1/2015,2,141.8
Sabah,8/1/2015,2,141.8
Sabah,9/1/2015,2,141.8
Sabah,10/1/2015,2,141.8
Sabah,11/1/2015,2,168.3
Sabah,12/1/2015,2,171.3
Sabah,1/1/2016,2,171.3
Sabah,2/1/2016,2,171.1
Sabah,3/1/2016,2,171
Sabah,4/1/2016,2,171.1
Sabah,5/1/2016,2,170.9
Sabah,6/1/2016,2,170.8
Sabah,7/1/2016,2,170.8
Sabah,8/1/2016,2,171
Sabah,9/1/2016,2,171.2
Sabah,10/1/2016,2,171.2
Sabah,11/1/2016,2,171.1
Sabah,12/1/2016,2,171.2
Sabah,1/1/2017,2,171.2
Sabah,2/1/2017,2,171.1
Sabah,3/1/2017,2,171.2
Sabah,4/1/2017,2,171.3
Sabah,5/1/2017,2,171.2
Sabah,6/1/2017,2,171.2
Sabah,7/1/2017,2,171
Sabah,8/1/2017,2,171
Sabah,9/1/2017,2,171.1
Sabah,10/1/2017,2,171
Sabah,11/1/2017,2,170.9
Sabah,12/1/2017,2,171
Sabah,1/1/2018,2,170.9
Sabah,2/1/2018,2,170.5
Sabah,3/1/2018,2,170.5
Sabah,4/1/2018,2,170.9
Sabah,5/1/2018,2,170.3
Sabah,6/1/2018,2,168.8
Sabah,7/1/2018,2,168.9
Sabah,8/1/2018,2,168.9
Sabah,9/1/2018,2,168.9
Sabah,10/1/2018,2,169
Sabah,11/1/2018,2,171.9
Sabah,12/1/2018,2,172.1
Sabah,1/1/2019,2,171.9
Sabah,2/1/2019,2,171.9
Sabah,3/1/2019,2,172
Sabah,4/1/2019,2,172
Sabah,5/1/2019,2,172
Sabah,6/1/2019,2,172
Sabah,7/1/2019,2,172.1
Sabah,8/1/2019,2,172.2
Sabah,9/1/2019,2,172.2
Sabah,10/1/2019,2,172.1
Sabah,11/1/2019,2,172.2
Sabah,12/1/2019,2,172.1
Sabah,1/1/2020,2,172.1
Sabah,2/1/2020,2,172.1
Sabah,3/1/2020,2,172.1
Sabah,4/1/2020,2,172.1
Sabah,5/1/2020,2,172.1
Sabah,6/1/2020,2,172
Sabah,7/1/2020,2,172.1
Sabah,8/1/2020,2,172.4
Sabah,9/1/2020,2,172.4
Sabah,10/1/2020,2,172.4
Sabah,11/1/2020,2,172.4
Sabah,12/1/2020,2,172.4
Sabah,1/1/2021,2,172.5
Sabah,2/1/2021,2,172.5
Sabah,3/1/2021,2,172.5
Sabah,4/1/2021,2,172.6
Sabah,5/1/2021,2,172.6
Sabah,6/1/2021,2,172.6
Sabah,7/1/2021,2,172.6
Sabah,8/1/2021,2,172.6
Sabah,9/1/2021,2,172.6
Sabah,10/1/2021,2,172.7
Sabah,11/1/2021,2,172.7
Sabah,12/1/2021,2,172.7
Sabah,1/1/2022,2,172.8
Sabah,2/1/2022,2,172.7
Sabah,3/1/2022,2,172.8
Sabah,4/1/2022,2,172.8
Sabah,5/1/2022,2,173
Sabah,6/1/2022,2,172.9
Sabah,7/1/2022,2,173
Sabah,8/1/2022,2,173
Sabah,9/1/2022,2,173.1
Sabah,10/1/2022,2,173.1
Sabah,11/1/2022,2,173.1
Sabah,12/1/2022,2,173.2
Sabah,1/1/2023,2,173.2
Sabah,2/1/2023,2,173.2
Sabah,3/1/2023,2,173.2
Sabah,4/1/2023,2,173.2
Sabah,5/1/2023,2,173.2
Sabah,6/1/2023,2,173.3
Sabah,7/1/2023,2,173.2
Sabah,8/1/2023,2,173.2
Sabah,9/1/2023,2,173.7
Sabah,10/1/2023,2,173.7
Sabah,11/1/2023,2,173.6
Sabah,12/1/2023,2,173.7
Sabah,1/1/2024,2,173.9
Sabah,2/1/2024,2,174
Sabah,3/1/2024,2,174
Sabah,4/1/2024,2,174.3
Sabah,5/1/2024,2,174.2
Sabah,6/1/2024,2,174.2
Sabah,7/1/2024,2,175.5
Sabah,8/1/2024,2,175.5
Sabah,9/1/2024,2,175.5
Sabah,10/1/2024,2,175.4
Sabah,11/1/2024,2,175.5
Sabah,12/1/2024,2,173
Sabah,1/1/2025,2,173.4
Sabah,2/1/2025,2,173.4
Sabah,3/1/2025,2,173.4
Sabah,4/1/2025,2,173.5
Sabah,5/1/2025,2,173.6
Sabah,6/1/2025,2,173.6
Sabah,7/1/2025,2,173.6
Sabah,8/1/2025,2,173.6
Sabah,9/1/2025,2,173.7
Sabah,10/1/2025,2,173.7
Sabah,11/1/2025,2,177.7
Sabah,12/1/2025,2,178.2
Sabah,1/1/2026,2,178.4
Sabah,2/1/2026,2,178.5
Sabah,3/1/2026,2,178.7
Sarawak,1/1/2010,2,98.7
Sarawak,2/1/2010,2,98.7
Sarawak,3/1/2010,2,98.7
Sarawak,4/1/2010,2,98.8
Sarawak,5/1/2010,2,98.8
Sarawak,6/1/2010,2,98.8
Sarawak,7/1/2010,2,98.8
Sarawak,8/1/2010,2,98.8
Sarawak,9/1/2010,2,99.1
Sarawak,10/1/2010,2,103.7
Sarawak,11/1/2010,2,103.7
Sarawak,12/1/2010,2,103.5
Sarawak,1/1/2011,2,103.5
Sarawak,2/1/2011,2,103.5
Sarawak,3/1/2011,2,103.5
Sarawak,4/1/2011,2,103.5
Sarawak,5/1/2011,2,103.5
Sarawak,6/1/2011,2,104.2
Sarawak,7/1/2011,2,103.8
Sarawak,8/1/2011,2,103.8
Sarawak,9/1/2011,2,103.7
Sarawak,10/1/2011,2,103.7
Sarawak,11/1/2011,2,103.7
Sarawak,12/1/2011,2,103.8
Sarawak,1/1/2012,2,103.8
Sarawak,2/1/2012,2,103.8
Sarawak,3/1/2012,2,103.9
Sarawak,4/1/2012,2,103.9
Sarawak,5/1/2012,2,103.9
Sarawak,6/1/2012,2,103.8
Sarawak,7/1/2012,2,103.9
Sarawak,8/1/2012,2,103.9
Sarawak,9/1/2012,2,103.9
Sarawak,10/1/2012,2,103.9
Sarawak,11/1/2012,2,105.2
Sarawak,12/1/2012,2,105.2
Sarawak,1/1/2013,2,105.5
Sarawak,2/1/2013,2,105.5
Sarawak,3/1/2013,2,105.6
Sarawak,4/1/2013,2,105.6
Sarawak,5/1/2013,2,105.7
Sarawak,6/1/2013,2,107.5
Sarawak,7/1/2013,2,106.7
Sarawak,8/1/2013,2,106.4
Sarawak,9/1/2013,2,106.7
Sarawak,10/1/2013,2,115.9
Sarawak,11/1/2013,2,115.9
Sarawak,12/1/2013,2,115.9
Sarawak,1/1/2014,2,116
Sarawak,2/1/2014,2,116
Sarawak,3/1/2014,2,116
Sarawak,4/1/2014,2,116
Sarawak,5/1/2014,2,116
Sarawak,6/1/2014,2,116.2
Sarawak,7/1/2014,2,116.1
Sarawak,8/1/2014,2,116.1
Sarawak,9/1/2014,2,119
Sarawak,10/1/2014,2,116.1
Sarawak,11/1/2014,2,125.6
Sarawak,12/1/2014,2,125.6
Sarawak,1/1/2015,2,125.6
Sarawak,2/1/2015,2,125.7
Sarawak,3/1/2015,2,125.7
Sarawak,4/1/2015,2,128.4
Sarawak,5/1/2015,2,126.7
Sarawak,6/1/2015,2,126.9
Sarawak,7/1/2015,2,128.6
Sarawak,8/1/2015,2,128.6
Sarawak,9/1/2015,2,128.8
Sarawak,10/1/2015,2,128.7
Sarawak,11/1/2015,2,146.8
Sarawak,12/1/2015,2,148.8
Sarawak,1/1/2016,2,148.8
Sarawak,2/1/2016,2,148.8
Sarawak,3/1/2016,2,148.8
Sarawak,4/1/2016,2,148.9
Sarawak,5/1/2016,2,148.9
Sarawak,6/1/2016,2,148.5
Sarawak,7/1/2016,2,148.5
Sarawak,8/1/2016,2,148.5
Sarawak,9/1/2016,2,148.8
Sarawak,10/1/2016,2,148.9
Sarawak,11/1/2016,2,148.8
Sarawak,12/1/2016,2,148.5
Sarawak,1/1/2017,2,148.6
Sarawak,2/1/2017,2,148.6
Sarawak,3/1/2017,2,148.6
Sarawak,4/1/2017,2,148.6
Sarawak,5/1/2017,2,148.6
Sarawak,6/1/2017,2,148.6
