date,division,inflation_yoy,inflation_mom
5/1/2021,13,0.7,0
6/1/2021,13,0.3,0.1
7/1/2021,13,0.1,0
8/1/2021,13,-0.6,0
9/1/2021,13,-0.5,0.1
10/1/2021,13,-0.2,0.3
11/1/2021,13,0.1,0.2
12/1/2021,13,0.4,0.2
1/1/2022,13,0.6,0.3
2/1/2022,13,1.1,0.2
3/1/2022,13,1.9,0.6
4/1/2022,13,1.8,0
5/1/2022,13,1.9,0.1
6/1/2022,13,2.2,0.4
7/1/2022,13,2.1,-0.1
8/1/2022,13,2.4,0.3
9/1/2022,13,2.4,0.1
10/1/2022,13,2.4,0.3
11/1/2022,13,2.6,0.3
12/1/2022,13,2.3,-0.1
1/1/2023,13,2.3,0.3
2/1/2023,13,2.5,0.3
3/1/2023,13,2.1,0.2
4/1/2023,13,2.5,0.4
5/1/2023,13,2.9,0.4
6/1/2023,13,2.6,0.2
7/1/2023,13,2.6,-0.1
8/1/2023,13,2.4,0.1
9/1/2023,13,2.5,0.2
10/1/2023,13,2.3,0
11/1/2023,13,2.3,0.4
12/1/2023,13,2.7,0.2
1/1/2024,13,2.5,0.1
2/1/2024,13,2.5,0.3
3/1/2024,13,2.6,0.4
4/1/2024,13,3.1,0.9
5/1/2024,13,3,0.3
6/1/2024,13,2.8,-0.1
7/1/2024,13,3.2,0.3
8/1/2024,13,3.2,0.1
9/1/2024,13,3.1,0.1
10/1/2024,13,3.4,0.2
11/1/2024,13,3.4,0.5
12/1/2024,13,3.2,0
1/1/2025,13,3.3,0.2
2/1/2025,13,3.7,0.7
3/1/2025,13,3.6,0.3
4/1/2025,13,4.1,1.3
5/1/2025,13,3.7,0
6/1/2025,13,4.2,0.4
7/1/2025,13,3.9,0
8/1/2025,13,4,0.2
9/1/2025,13,4.8,0.8
10/1/2025,13,6,1.4
11/1/2025,13,5.6,0.1
12/1/2025,13,5.7,0.1
1/1/2026,13,6.6,1
2/1/2026,13,6.9,1
3/1/2026,13,7,0.4
